level,subject,topic,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,explanation
7,Reading,Comparing Texts,Hard,"Passage: ""Shakespeare's tragedy Hamlet explores themes of revenge, morality, and indecision. Hamlet, the Prince of Denmark, discovers that his uncle Claudius murdered his father and married his mother. Torn bet..."" 

Question: What has Claudius done?",Murdered Hamlet's father and married his mother,Stolen the throne and exiled Hamlet,Declared war on Denmark,Poisoned the king's advisors,A,Correct answer: Murdered Hamlet's father and married his mother.
7,Reading,Comparing Texts,Easy,"Passage: ""Shakespeare's tragedy Hamlet explores themes of revenge, morality, and indecision. Hamlet, the Prince of Denmark, discovers that his uncle Claudius murdered his father and married his mother. Torn bet..."" 

Question: What is Hamlet's central conflict?",Power versus loyalty,Revenge versus moral uncertainty,Love versus duty,Truth versus deception,B,Correct answer: Revenge versus moral uncertainty.
7,Reading,Comparing Texts,Medium,"Passage: ""Shakespeare's tragedy Hamlet explores themes of revenge, morality, and indecision. Hamlet, the Prince of Denmark, discovers that his uncle Claudius murdered his father and married his mother. Torn bet..."" 

Question: What do scholars debate about Hamlet?",Whether he loved Ophelia,Whether the ghost is real,Whether his hesitation is cowardice or philosophical depth,Whether Claudius is guilty,C,Correct answer: Whether his hesitation is cowardice or philosophical depth.
7,Reading,Comparing Texts,Hard,"Passage: ""Shakespeare's tragedy Hamlet explores themes of revenge, morality, and indecision. Hamlet, the Prince of Denmark, discovers that his uncle Claudius murdered his father and married his mother. Torn bet..."" 

Question: Which theme is NOT explicitly mentioned?",Indecision,Religion,Morality,Revenge,B,Correct answer: Religion.
7,Reading,Comparing Texts,Easy,"Passage: ""Shakespeare's tragedy Hamlet explores themes of revenge, morality, and indecision. Hamlet, the Prince of Denmark, discovers that his uncle Claudius murdered his father and married his mother. Torn bet..."" 

Question: What has Claudius done?",Poisoned the king's advisors,Murdered Hamlet's father and married his mother,Declared war on Denmark,Stolen the throne and exiled Hamlet,B,Correct answer: Murdered Hamlet's father and married his mother.
7,Reading,Comparing Texts,Medium,"Passage: ""Shakespeare's tragedy Hamlet explores themes of revenge, morality, and indecision. Hamlet, the Prince of Denmark, discovers that his uncle Claudius murdered his father and married his mother. Torn bet..."" 

Question: What is Hamlet's central conflict?",Power versus loyalty,Truth versus deception,Love versus duty,Revenge versus moral uncertainty,D,Correct answer: Revenge versus moral uncertainty.
7,Reading,Comparing Texts,Hard,"Passage: ""Shakespeare's tragedy Hamlet explores themes of revenge, morality, and indecision. Hamlet, the Prince of Denmark, discovers that his uncle Claudius murdered his father and married his mother. Torn bet..."" 

Question: What do scholars debate about Hamlet?",Whether Claudius is guilty,Whether his hesitation is cowardice or philosophical depth,Whether he loved Ophelia,Whether the ghost is real,B,Correct answer: Whether his hesitation is cowardice or philosophical depth.
7,Reading,Comparing Texts,Easy,"Passage: ""Shakespeare's tragedy Hamlet explores themes of revenge, morality, and indecision. Hamlet, the Prince of Denmark, discovers that his uncle Claudius murdered his father and married his mother. Torn bet..."" 

Question: Which theme is NOT explicitly mentioned?",Revenge,Morality,Religion,Indecision,C,Correct answer: Religion.
7,Reading,Comparing Texts,Medium,"Passage: ""Shakespeare's tragedy Hamlet explores themes of revenge, morality, and indecision. Hamlet, the Prince of Denmark, discovers that his uncle Claudius murdered his father and married his mother. Torn bet..."" 

Question: What has Claudius done?",Murdered Hamlet's father and married his mother,Stolen the throne and exiled Hamlet,Declared war on Denmark,Poisoned the king's advisors,A,Correct answer: Murdered Hamlet's father and married his mother.
7,Reading,Comparing Texts,Hard,"Passage: ""Shakespeare's tragedy Hamlet explores themes of revenge, morality, and indecision. Hamlet, the Prince of Denmark, discovers that his uncle Claudius murdered his father and married his mother. Torn bet..."" 

Question: What is Hamlet's central conflict?",Truth versus deception,Revenge versus moral uncertainty,Love versus duty,Power versus loyalty,B,Correct answer: Revenge versus moral uncertainty.
7,Reading,Comparing Texts,Easy,"Passage: ""Shakespeare's tragedy Hamlet explores themes of revenge, morality, and indecision. Hamlet, the Prince of Denmark, discovers that his uncle Claudius murdered his father and married his mother. Torn bet..."" 

Question: What do scholars debate about Hamlet?",Whether his hesitation is cowardice or philosophical depth,Whether the ghost is real,Whether Claudius is guilty,Whether he loved Ophelia,A,Correct answer: Whether his hesitation is cowardice or philosophical depth.
7,Reading,Comparing Texts,Medium,"Passage: ""Shakespeare's tragedy Hamlet explores themes of revenge, morality, and indecision. Hamlet, the Prince of Denmark, discovers that his uncle Claudius murdered his father and married his mother. Torn bet..."" 

Question: Which theme is NOT explicitly mentioned?",Morality,Indecision,Religion,Revenge,C,Correct answer: Religion.
7,Reading,Comparing Texts,Hard,"Passage: ""Shakespeare's tragedy Hamlet explores themes of revenge, morality, and indecision. Hamlet, the Prince of Denmark, discovers that his uncle Claudius murdered his father and married his mother. Torn bet..."" 

Question: What has Claudius done?",Declared war on Denmark,Poisoned the king's advisors,Stolen the throne and exiled Hamlet,Murdered Hamlet's father and married his mother,D,Correct answer: Murdered Hamlet's father and married his mother.
7,Reading,Vocabulary (Greek/Latin Roots),Easy,What does the word 'juxtaposition' mean?,comparison,Placing two contrasting things side by side,combination,similarity,B,'juxtaposition' means: Placing two contrasting things side by side.
7,Reading,Vocabulary (Greek/Latin Roots),Medium,Which word best fits this definition: 'A speech made when alone on stage'?,monologue,aside,soliloquy,dialogue,C,The word that means 'A speech made when alone on stage' is 'soliloquy'.
7,Reading,Vocabulary (Greek/Latin Roots),Hard,"In the sentence 'The student was very dystopia in class,' what does 'dystopia' most likely mean?",An imagined society where conditions are miserable,utopia,paradise,harmony,A,'dystopia' means An imagined society where conditions are miserable.
7,Reading,Vocabulary (Greek/Latin Roots),Easy,What does the word 'colloquial' mean?,Relating to informal everyday language,academic,formal,scholarly,A,'colloquial' means: Relating to informal everyday language.
7,Reading,Vocabulary (Greek/Latin Roots),Medium,Which word best fits this definition: 'Background information at the start of a story'?,climax,conflict,exposition,resolution,C,The word that means 'Background information at the start of a story' is 'exposition'.
7,Reading,Vocabulary (Greek/Latin Roots),Hard,"In the sentence 'The student was very pathos in class,' what does 'pathos' most likely mean?",Evoking feelings of pity or sadness,logos,ethos,kairos,A,'pathos' means Evoking feelings of pity or sadness.
7,Reading,Vocabulary (Greek/Latin Roots),Easy,What does the word 'motif' mean?,A recurring element in a work of literature,theme,character,plot,A,'motif' means: A recurring element in a work of literature.
7,Reading,Vocabulary (Greek/Latin Roots),Medium,Which word best fits this definition: 'The view that only one's own mind is certain to exist'?,empathy,solipsism,objectivity,altruism,B,The word that means 'The view that only one's own mind is certain to exist' is 'solipsism'.
7,Reading,Vocabulary (Greek/Latin Roots),Hard,"In the sentence 'The student was very catharsis in class,' what does 'catharsis' most likely mean?",Emotional release experienced through art,tension,conflict,rising action,A,'catharsis' means Emotional release experienced through art.
7,Reading,Vocabulary (Greek/Latin Roots),Easy,What does the word 'verisimilitude' mean?,fiction,The appearance of being true or real,fantasy,hyperbole,B,'verisimilitude' means: The appearance of being true or real.
7,Reading,Vocabulary (Greek/Latin Roots),Medium,Which word best fits this definition: 'Placing two contrasting things side by side'?,similarity,combination,comparison,juxtaposition,D,The word that means 'Placing two contrasting things side by side' is 'juxtaposition'.
7,Reading,Vocabulary (Greek/Latin Roots),Hard,"In the sentence 'The student was very soliloquy in class,' what does 'soliloquy' most likely mean?",A speech made when alone on stage,dialogue,monologue,aside,A,'soliloquy' means A speech made when alone on stage.
7,Reading,Vocabulary (Greek/Latin Roots),Easy,What does the word 'dystopia' mean?,paradise,utopia,harmony,An imagined society where conditions are miserable,D,'dystopia' means: An imagined society where conditions are miserable.
7,Reading,Vocabulary (Greek/Latin Roots),Medium,Which word best fits this definition: 'Relating to informal everyday language'?,formal,colloquial,scholarly,academic,B,The word that means 'Relating to informal everyday language' is 'colloquial'.
7,Reading,Vocabulary (Greek/Latin Roots),Hard,"In the sentence 'The student was very exposition in class,' what does 'exposition' most likely mean?",Background information at the start of a story,climax,resolution,conflict,A,'exposition' means Background information at the start of a story.
7,Reading,Vocabulary (Greek/Latin Roots),Easy,What does the word 'pathos' mean?,ethos,Evoking feelings of pity or sadness,kairos,logos,B,'pathos' means: Evoking feelings of pity or sadness.
7,Reading,Vocabulary (Greek/Latin Roots),Medium,Which word best fits this definition: 'A recurring element in a work of literature'?,character,theme,plot,motif,D,The word that means 'A recurring element in a work of literature' is 'motif'.
7,Reading,Vocabulary (Greek/Latin Roots),Hard,"In the sentence 'The student was very solipsism in class,' what does 'solipsism' most likely mean?",The view that only one's own mind is certain to exist,altruism,empathy,objectivity,A,'solipsism' means The view that only one's own mind is certain to exist.
7,Reading,Vocabulary (Greek/Latin Roots),Easy,What does the word 'catharsis' mean?,Emotional release experienced through art,rising action,conflict,tension,A,'catharsis' means: Emotional release experienced through art.
7,Reading,Vocabulary (Greek/Latin Roots),Medium,Which word best fits this definition: 'The appearance of being true or real'?,verisimilitude,fantasy,fiction,hyperbole,A,The word that means 'The appearance of being true or real' is 'verisimilitude'.
7,Reading,Vocabulary (Greek/Latin Roots),Hard,"In the sentence 'The student was very juxtaposition in class,' what does 'juxtaposition' most likely mean?",Placing two contrasting things side by side,combination,comparison,similarity,A,'juxtaposition' means Placing two contrasting things side by side.
7,Reading,Vocabulary (Greek/Latin Roots),Easy,What does the word 'soliloquy' mean?,aside,A speech made when alone on stage,monologue,dialogue,B,'soliloquy' means: A speech made when alone on stage.
7,Reading,Vocabulary (Greek/Latin Roots),Medium,Which word best fits this definition: 'An imagined society where conditions are miserable'?,dystopia,paradise,harmony,utopia,A,The word that means 'An imagined society where conditions are miserable' is 'dystopia'.
