level,subject,topic,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,explanation
6,Reading,Vocabulary (Advanced),Hard,"In the sentence 'The student was very paradox in class,' what does 'paradox' most likely mean?",A statement that seems contradictory but may be true,fact,truth,explanation,A,'paradox' means A statement that seems contradictory but may be true.
6,Reading,Vocabulary (Advanced),Easy,What does the word 'rhetoric' mean?,silence,jargon,Effective or persuasive language,whisper,C,'rhetoric' means: Effective or persuasive language.
6,Reading,Vocabulary (Advanced),Medium,Which word best fits this definition: 'A spoken or written account of events'?,poem,equation,narrative,argument,C,The word that means 'A spoken or written account of events' is 'narrative'.
6,Reading,Vocabulary (Advanced),Hard,"In the sentence 'The student was very connotation in class,' what does 'connotation' most likely mean?",The feeling or idea associated with a word,denotation,definition,synonym,A,'connotation' means The feeling or idea associated with a word.
6,Reading,Vocabulary (Advanced),Easy,What does the word 'archetype' mean?,anomaly,A very typical example of a type of person,exception,rarity,B,'archetype' means: A very typical example of a type of person.
6,Reading,Vocabulary (Advanced),Medium,Which word best fits this definition: 'Extreme exaggeration for emphasis'?,understatement,hyperbole,metaphor,simile,B,The word that means 'Extreme exaggeration for emphasis' is 'hyperbole'.
6,Reading,Vocabulary (Advanced),Hard,"In the sentence 'The student was very diction in class,' what does 'diction' most likely mean?",Word choice in writing or speech,grammar,punctuation,spelling,A,'diction' means Word choice in writing or speech.
6,Reading,Vocabulary (Advanced),Easy,What does the word 'protagonist' mean?,The main character of a story,antagonist,narrator,author,A,'protagonist' means: The main character of a story.
6,Reading,Vocabulary (Advanced),Medium,Which word best fits this definition: 'Hints about future events in a story'?,irony,foreshadowing,flashback,symbolism,B,The word that means 'Hints about future events in a story' is 'foreshadowing'.
6,Reading,Vocabulary (Advanced),Hard,"In the sentence 'The student was very allusion in class,' what does 'allusion' most likely mean?",A brief reference to a well-known person/event,illusion,delusion,confusion,A,'allusion' means A brief reference to a well-known person/event.
6,Reading,Vocabulary (Advanced),Easy,What does the word 'paradox' mean?,fact,A statement that seems contradictory but may be true,truth,explanation,B,'paradox' means: A statement that seems contradictory but may be true.
6,Reading,Vocabulary (Advanced),Medium,Which word best fits this definition: 'Effective or persuasive language'?,whisper,jargon,silence,rhetoric,D,The word that means 'Effective or persuasive language' is 'rhetoric'.
6,Reading,Vocabulary (Advanced),Hard,"In the sentence 'The student was very narrative in class,' what does 'narrative' most likely mean?",A spoken or written account of events,argument,poem,equation,A,'narrative' means A spoken or written account of events.
6,Reading,Analyzing Characters,Easy,Alliteration is,A type of metaphor,Repetition of initial consonant sounds,A story's turning point,Words that rhyme,B,Answer: Repetition of initial consonant sounds.
6,Reading,Analyzing Characters,Medium,Mood in literature is,The author's opinion,The main character's name,The genre of the text,The emotional atmosphere of a text,D,Answer: The emotional atmosphere of a text.
6,Reading,Analyzing Characters,Hard,An antagonist is,The narrator,The character who opposes the protagonist,The main character,The hero,B,Answer: The character who opposes the protagonist.
6,Reading,Analyzing Characters,Easy,Foreshadowing is used to,Introduce new characters,Describe the past,Summarize the story,Hint at future events in a story,D,Answer: Hint at future events in a story.
6,Reading,Analyzing Characters,Medium,An allusion is,"A reference to a well-known person, place, or event",A chapter summary,A type of rhyme,A made-up word,A,"Answer: A reference to a well-known person, place, or event."
6,Reading,Analyzing Characters,Hard,Alliteration is,A story's turning point,Repetition of initial consonant sounds,A type of metaphor,Words that rhyme,B,Answer: Repetition of initial consonant sounds.
6,Reading,Analyzing Characters,Easy,Mood in literature is,The emotional atmosphere of a text,The main character's name,The author's opinion,The genre of the text,A,Answer: The emotional atmosphere of a text.
6,Reading,Analyzing Characters,Medium,An antagonist is,The character who opposes the protagonist,The hero,The main character,The narrator,A,Answer: The character who opposes the protagonist.
6,Reading,Analyzing Characters,Hard,Foreshadowing is used to,Summarize the story,Describe the past,Hint at future events in a story,Introduce new characters,C,Answer: Hint at future events in a story.
6,Reading,Analyzing Characters,Easy,An allusion is,A made-up word,A chapter summary,A type of rhyme,"A reference to a well-known person, place, or event",D,"Answer: A reference to a well-known person, place, or event."
6,Reading,Analyzing Characters,Medium,Alliteration is,A type of metaphor,A story's turning point,Repetition of initial consonant sounds,Words that rhyme,C,Answer: Repetition of initial consonant sounds.
6,Reading,Analyzing Characters,Hard,Mood in literature is,The emotional atmosphere of a text,The author's opinion,The genre of the text,The main character's name,A,Answer: The emotional atmosphere of a text.
6,Reading,Analyzing Characters,Easy,An antagonist is,The narrator,The main character,The character who opposes the protagonist,The hero,C,Answer: The character who opposes the protagonist.
6,Reading,Analyzing Characters,Medium,Foreshadowing is used to,Describe the past,Introduce new characters,Hint at future events in a story,Summarize the story,C,Answer: Hint at future events in a story.
6,Reading,Analyzing Characters,Hard,An allusion is,A chapter summary,A made-up word,"A reference to a well-known person, place, or event",A type of rhyme,C,"Answer: A reference to a well-known person, place, or event."
6,Reading,Analyzing Characters,Easy,Alliteration is,Words that rhyme,A story's turning point,Repetition of initial consonant sounds,A type of metaphor,C,Answer: Repetition of initial consonant sounds.
6,Reading,Analyzing Characters,Medium,Mood in literature is,The genre of the text,The emotional atmosphere of a text,The author's opinion,The main character's name,B,Answer: The emotional atmosphere of a text.
6,Reading,Analyzing Characters,Hard,An antagonist is,The character who opposes the protagonist,The hero,The main character,The narrator,A,Answer: The character who opposes the protagonist.
6,Reading,Analyzing Characters,Easy,Foreshadowing is used to,Hint at future events in a story,Introduce new characters,Describe the past,Summarize the story,A,Answer: Hint at future events in a story.
6,Reading,Analyzing Characters,Medium,An allusion is,"A reference to a well-known person, place, or event",A type of rhyme,A chapter summary,A made-up word,A,"Answer: A reference to a well-known person, place, or event."
6,Reading,Analyzing Characters,Hard,Alliteration is,Words that rhyme,Repetition of initial consonant sounds,A story's turning point,A type of metaphor,B,Answer: Repetition of initial consonant sounds.
6,Reading,Analyzing Characters,Easy,Mood in literature is,The main character's name,The emotional atmosphere of a text,The author's opinion,The genre of the text,B,Answer: The emotional atmosphere of a text.
6,Reading,Analyzing Characters,Medium,An antagonist is,The main character,The narrator,The hero,The character who opposes the protagonist,D,Answer: The character who opposes the protagonist.
6,Reading,Analyzing Characters,Hard,Foreshadowing is used to,Summarize the story,Describe the past,Hint at future events in a story,Introduce new characters,C,Answer: Hint at future events in a story.
6,Reading,Analyzing Characters,Easy,An allusion is,A made-up word,A type of rhyme,A chapter summary,"A reference to a well-known person, place, or event",D,"Answer: A reference to a well-known person, place, or event."
6,Reading,Analyzing Characters,Medium,Alliteration is,Repetition of initial consonant sounds,Words that rhyme,A story's turning point,A type of metaphor,A,Answer: Repetition of initial consonant sounds.
6,Reading,Analyzing Characters,Hard,Mood in literature is,The genre of the text,The main character's name,The emotional atmosphere of a text,The author's opinion,C,Answer: The emotional atmosphere of a text.
6,Reading,Analyzing Characters,Easy,An antagonist is,The main character,The narrator,The hero,The character who opposes the protagonist,D,Answer: The character who opposes the protagonist.
6,Reading,Analyzing Characters,Medium,Foreshadowing is used to,Describe the past,Introduce new characters,Hint at future events in a story,Summarize the story,C,Answer: Hint at future events in a story.
6,Reading,Analyzing Characters,Hard,An allusion is,A made-up word,A type of rhyme,A chapter summary,"A reference to a well-known person, place, or event",D,"Answer: A reference to a well-known person, place, or event."
6,Reading,Analyzing Characters,Easy,Alliteration is,A story's turning point,Repetition of initial consonant sounds,A type of metaphor,Words that rhyme,B,Answer: Repetition of initial consonant sounds.
6,Reading,Analyzing Characters,Medium,Mood in literature is,The main character's name,The emotional atmosphere of a text,The author's opinion,The genre of the text,B,Answer: The emotional atmosphere of a text.
6,Reading,Analyzing Characters,Hard,An antagonist is,The narrator,The character who opposes the protagonist,The main character,The hero,B,Answer: The character who opposes the protagonist.
6,Reading,Research Skills,Easy,"Passage: ""George Orwell's Animal Farm uses a farm as an allegory for Soviet Russia. The pigs, led by Napoleon, take control from the humans, only to become as oppressive as those they replaced. Orwell's warning..."" 

Question: What does Animal Farm use as an allegory for?",Soviet Russia,The American Revolution,Medieval England,Ancient Rome,A,Correct answer: Soviet Russia.
6,Reading,Research Skills,Medium,"Passage: ""George Orwell's Animal Farm uses a farm as an allegory for Soviet Russia. The pigs, led by Napoleon, take control from the humans, only to become as oppressive as those they replaced. Orwell's warning..."" 

Question: Who leads the pigs?",Napoleon,Snowball,Squealer,Boxer,A,Correct answer: Napoleon.
6,Reading,Research Skills,Hard,"Passage: ""George Orwell's Animal Farm uses a farm as an allegory for Soviet Russia. The pigs, led by Napoleon, take control from the humans, only to become as oppressive as those they replaced. Orwell's warning..."" 

Question: What is Orwell's main warning?",Farming is dangerous,Democracy always fails,Revolutions can be corrupted by power,Animals should have rights,C,Correct answer: Revolutions can be corrupted by power.
